chrom1	coord1	chrom2	coord2
6	115585611	6	146459648
6	115674883	6	128530414
6	115676964	6	135647401
6	115728941	6	136769744
6	115736312	6	136190765
6	115798057	6	116001869
6	115837517	6	139178506
6	115867529	6	115935739
6	115901201	6	139144755
6	115923842	6	121238470
6	115983575	6	115988960
6	116055289	6	135834171
6	116055288	6	135843453
6	116078631	6	116094385
6	116132646	6	116136876
6	116153193	6	116246408
6	116167557	6	146980138
6	116281095	6	116282568
6	116393535	6	143952515
6	116443306	6	132604142
6	116793388	6	118912236
6	116859872	6	141564787
6	117138143	6	140279998
6	117397500	6	138911926
6	117722159	6	117998004
6	117733664	6	128264766
6	117744973	6	117799371
6	117761114	6	118827065
6	117876693	6	137682272
6	117919614	6	118824032
6	117991473	6	138224860
6	118186381	6	122847048
6	118223573	6	137389615
6	118329120	6	142093935
6	118385381	6	118409388
6	118407597	6	138823088
6	118484195	6	134351756
6	118696372	6	138018571
6	118813826	12	86063498
6	118830335	6	118832283
6	118852691	6	145629642
6	118863151	6	118864984
6	119140581	6	119404627
6	119148245	6	135495868
6	119234658	6	119816347
6	119241875	6	119248659
6	119301178	6	119316888
6	119316888	6	119321768
6	119324171	12	88275783
6	119333053	6	127088084
6	119394528	6	127341250
6	119478556	6	120267525
6	119545703	6	120460849
6	119606131	6	127550372
6	119618530	12	88604752
6	119671877	6	135314019
6	119726991	6	120212227
6	119742184	6	119748786
6	119846226	6	120732837
6	119873758	12	80985566
6	119905030	6	119909372
6	120039194	13	119450213
6	120144165	12	9492213
6	120226309	6	120238440
6	120460850	6	134873266
6	120999643	6	121188935
6	121019933	6	121021127
6	121093862	6	121095372
6	121225596	6	124176486
6	121235231	6	121281827
6	121261061	6	128448477
6	121507291	6	124357057
6	121608425	6	122034238
6	121926163	6	127826703
6	122043132	18	89670076
6	122247405	6	122343022
6	122282324	10	98635342
6	122285368	10	98588536
6	122291116	6	122676953
6	122372376	6	122377042
6	122399268	6	147768424
6	122399600	6	122413674
6	122440705	6	122537304
6	122450550	6	128166109
6	122519481	6	128353464
6	122562139	6	143007700
6	122632379	6	142994560
6	123130090	6	129751662
6	123167781	6	123741299
6	123277744	13	105496091
6	123885687	6	124594387
6	124024941	6	138624924
6	124115354	6	139848851
6	124132716	6	139782539
6	124259598	6	127655266
6	124275327	6	124319345
6	124311050	6	146459647
6	124397235	6	144060250
6	124425548	6	144293753
6	124497074	13	105438074
6	124594387	6	145684796
6	124711698	6	145090614
6	124744495	10	58824665
6	124783379	10	59219250
6	124917412	13	113932166
6	125065672	10	94758584
6	125122083	10	94310024
6	125140221	8	97781934
6	125158693	10	94410481
6	125158692	6	125377346
6	125362040	6	128271728
6	125393571	6	125533450
6	125398806	13	108786610
6	125408904	6	136444766
6	125454353	X	91390916
6	125621158	6	137099029
6	125880451	6	126123570
6	125899543	6	131723498
6	125947867	6	137322409
6	126178426	6	126623955
6	126199453	6	126203896
6	126203877	8	99398823
6	126292105	6	126304775
6	126354695	6	126533449
6	126428986	6	126432926
6	126520665	6	126574044
6	126633968	6	148223627
6	127052756	12	80242502
6	127203967	6	127213257
6	127238792	12	88767926
6	127374578	6	127449645
6	127438743	6	127441691
6	127558449	6	127893502
6	127582748	6	127739631
6	127600802	6	127909094
6	127629209	6	146504747
6	128339878	6	128349358
6	128340781	6	128354505
6	128405423	6	128417098
6	128472696	6	144043879
6	128547660	6	145261098
6	128592810	6	128593976
6	128598354	6	143715314
6	128627609	8	100020050
6	128849377	12	117354514
6	128852666	6	129016243
6	128922359	6	129201910
6	128965431	6	129110292
6	129037571	6	129044841
6	129142887	6	129182476
6	129163978	12	107159686
6	129232483	6	129286076
6	129330174	6	129373845
6	129342727	6	129481889
6	129345363	6	129424228
6	129372653	6	131240318
6	129485468	6	130427480
6	129516870	6	129769603
6	129631430	18	56376063
6	129671466	10	99021919
6	130107195	6	131021787
6	130356867	6	148803466
6	130538997	6	143828013
6	130628172	6	148630864
6	131018450	10	63995866
6	131192526	18	72615280
6	131193525	18	72614426
6	131238185	6	148869666
6	131258523	6	131263721
6	131341848	6	142775086
6	131365407	6	131371567
6	131423437	6	131424148
6	131827201	6	133071392
6	131886093	6	132088047
6	131901017	6	131901845
6	131939715	6	139299532
6	132603909	6	139854587
6	132793427	6	149346474
6	133021131	6	134738984
6	133075298	6	133116277
6	133260813	6	133360771
6	133561218	6	140214905
6	133852164	6	149095724
6	133925619	6	133956061
6	134224181	6	140795850
6	134366727	6	134691246
6	134367519	6	134382971
6	134370126	6	134545382
6	134392906	6	135430916
6	134403710	6	134672403
6	134417383	6	135379057
6	134427670	6	134444959
6	134612883	6	135290100
6	134615829	6	139315896
6	134672403	6	139711769
6	134675511	6	135425142
6	134720701	6	137534249
6	134807622	6	140416673
6	134945486	6	140777734
6	134975607	6	137115332
6	134982836	6	135228010
6	135014402	6	137531274
6	135079822	6	139402327
6	135085216	6	139693605
6	135101910	6	135515355
6	135203347	6	135312732
6	135251893	6	135290101
6	135396548	6	135448458
6	135422969	6	135430916
6	135525123	6	144918014
6	135527435	6	144844761
6	135704506	6	137013726
6	135712583	6	136990707
6	135712583	12	116213271
6	135725962	6	137098512
6	135915673	6	136782859
6	136366815	6	136424275
6	136421354	10	59823873
6	136424274	6	136451823
6	136485170	6	136547720
6	136547719	6	136812854
6	136580442	6	136685541
6	136846537	6	136962151
6	136880037	6	136885678
6	136887301	6	143121864
6	137045290	6	138114556
6	137196073	6	137200798
6	137202680	6	137213118
6	137315749	6	143286836
6	137328444	6	141732657
6	137337125	6	138281436
6	137368588	6	137388935
6	137381551	6	137382618
6	137511281	6	137522023
6	137649698	6	144599742
6	137663411	6	137663843
6	137936498	6	138913564
6	137954829	6	138261376
6	138427812	6	145564163
6	138447015	6	138468139
6	138572702	6	138722470
6	138745925	6	138749103
6	139198767	6	139211931
6	139693222	6	139693606
6	139781010	6	139785091
6	140180943	6	140341934
6	140510233	10	77615915
6	140512240	10	77620727
6	140526207	6	140668106
6	140616807	6	140622912
6	140665360	10	75029914
6	140686049	10	64762626
6	140770447	6	141184893
6	140857710	6	141272351
6	140857710	6	148031262
6	140885032	6	148003832
6	140981342	6	141980448
6	141030381	6	141059616
6	141103815	6	144595206
6	141110385	6	144336435
6	141126768	8	131284212
6	141145906	6	141394418
6	141265589	10	64771781
6	141395607	6	144352880
6	141400504	6	141404218
6	141457944	6	141462916
6	141969371	6	141970772
6	142046779	6	146585528
6	142378319	6	142402025
6	142500841	6	142682721
6	142608467	6	144814215
6	142673964	6	142692756
6	142693338	6	143066066
6	142872200	10	77544292
6	142881163	6	143305919
6	143073716	6	143349470
6	143080932	6	143095168
6	143146918	6	145378301
6	143150606	6	145378300
6	143172089	6	143186092
6	143357162	6	143474354
6	143548511	6	145564164
6	143573889	6	143664513
6	143608197	6	143632670
6	143689103	6	144045933
6	143842421	6	143865593
6	143973608	6	146677933
6	143991710	6	146125925
6	144160791	6	146509991
6	144204102	6	144251203
6	144428883	6	145621106
6	144582014	6	144607402
6	144808477	6	144814216
6	144988144	10	58819218
6	145310120	6	145496823
6	145310801	6	145431873
6	145794606	6	146190689
6	146484225	6	146488655
6	146509991	6	146580610
6	146604974	6	146713633
6	146799379	6	146802120
6	146864713	6	148478648
6	147186911	6	147246180
6	147527479	6	147533046
6	147816192	18	85973258
6	148247542	6	148838988
6	148255157	6	148339339
6	148301258	6	148353137
6	148377099	6	148466000
6	148469869	6	148769136
6	148535225	6	148619362
6	148619362	6	149341503
6	148715954	6	148735628
6	148918430	6	148964404
6	148955026	6	149096955
6	148966280	6	149508954
6	148970295	6	149417394
6	148982283	6	149399710
6	149019278	6	149042686
6	149025935	6	149196259
6	149432754	6	149475661
7	3143486	7	12605169
7	3148975	7	55150823
7	3203856	7	3204724
7	3272900	7	30444854
7	3321120	7	58990861
7	3359169	7	36171264
7	3396397	7	58834714
7	3464627	7	29654554
7	3473545	7	57630232
7	3502682	7	30277493
7	3512462	7	4902102
7	3521596	7	29440340
7	3532031	7	4388149
7	3624271	7	3644635
7	3634463	7	4458473
7	3882021	7	4299337
7	4039549	7	4855695
7	4067929	7	4388150
7	4152692	7	74164135
7	4167632	7	38786049
7	4359628	7	30065886
7	4576831	12	3416704
7	4579824	7	29486434
7	4663078	7	4676845
7	4807272	7	15196244
7	4839579	7	13504877
7	4848893	7	4849102
7	4914437	7	75233023
7	4921772	7	35011199
7	4961756	7	5055812
7	5246838	7	55816400
7	5317227	7	58022041
7	5793628	7	6479937
7	6079461	7	36861133
7	6110800	7	59518123
7	6195397	7	7149717
7	6196062	7	64631142
7	6280314	7	6293759
7	6367293	7	6368799
7	6629309	7	6986688
7	6673673	7	24153229
7	6726509	7	6823360
7	6854710	17	70434559
7	6940559	17	14703802
7	7008182	7	7010168
7	7140994	17	29208458
7	7158977	17	66310664
7	10946757	7	36231779
7	10983006	7	93410621
7	11126235	7	39319319
7	11202692	7	11203340
7	11253713	7	93929818
7	11346564	7	72918368
7	11782791	7	57391228
7	11806276	7	30633492
7	12438378	7	12442904
7	12992490	7	28023224
7	13317024	7	27851061
7	13318744	7	16655054
7	13374175	7	35740288
7	13430915	7	35328128
7	13470896	7	27976121
7	13854809	7	14023198
7	13878175	7	55146160
7	14654706	16	74411927
7	14667434	16	79093790
7	15177220	7	17636993
7	15187218	7	17731965
7	15243001	7	18751010
7	16681486	7	16828072
7	16693154	7	16827690
7	16763701	7	52323497
7	16943640	7	28356667
7	16972092	8	36390629
7	17106277	7	56356889
7	17181036	7	36186997
7	17219167	7	17239490
7	17272399	7	17278102
7	17328953	7	17617544
7	17680518	17	17098024
7	18290673	7	19414752
7	18366262	7	52085361
7	18525070	16	74872394
7	18567414	7	53927001
7	18586433	17	15611797
7	18671778	7	53960000
7	18732874	16	75092502
7	18782838	17	18482641
7	18848274	7	48811810
7	19105297	7	58822089
7	19116651	7	20304292
7	19468332	7	91245440
7	19477001	13	34181200
7	19748648	7	19861131
7	19805739	7	19817361
7	19887618	7	20242681
7	19887617	7	135522828
7	19902726	7	19958822
7	20160907	17	34804201
7	20175458	8	81591769
7	20395749	7	20446658
7	20404696	7	20411001
7	20422442	7	25012759
7	20426091	7	24925263
7	20500605	8	11488557
7	20525133	7	29912253
7	20635665	7	38736358
7	24408912	7	24409747
7	24589494	7	47403960
7	24946948	7	25011582
7	25027817	7	56162983
7	25038461	7	59230787
7	25073583	7	38906261
7	25081229	7	90046815
7	25100790	7	25111879
7	25191607	7	25331688
7	25233875	7	25258607
7	25249991	8	11151612
7	25339809	7	25346593
7	25488199	7	57952957
7	25488560	7	36257071
7	25502060	7	56262392
7	25536751	7	57386273
7	25548800	7	25558395
7	25823864	7	25826307
7	25826307	7	25837923
7	25846298	7	29062468
7	25872716	7	26305013
7	26155129	7	106738502
7	26161165	7	38416135
7	26311366	8	25204217
7	26361149	8	25159030
7	26406083	7	26519060
7	26534210	14	22328225
7	26654507	7	67558460
7	26706195	7	36667466
7	26831673	7	27264303
7	26880818	7	35551249
7	27010277	7	35533403
7	27186403	7	48922902
7	27210579	7	27249321
7	27264304	7	35570635
7	27325283	7	55642738
7	27364031	7	36519515
7	27785917	7	48225601
7	27851060	7	30457096
7	27912444	7	57810319
7	27975039	7	53013034
7	28033569	7	28036985
7	28078760	16	94476940
7	28222381	7	75265410
7	28237233	7	28375817
7	28266148	7	29132621
7	28294647	7	29711945
7	28409413	12	3425580
7	28463213	7	28464778
7	28596911	7	28836251
7	28597694	7	58957109
7	28617622	7	28817188
7	28628537	7	30942450
7	28653546	7	28836250
7	28817189	12	4953608
7	28825933	7	36570579
7	28900054	7	59439843
7	28938138	7	28977739
7	29099847	7	29122057
7	29211882	7	29219102
7	29228387	7	66061038
7	29230526	7	29421428
7	29242771	7	29334985
7	29281482	7	34935196
7	29417424	7	36562515
7	29483573	7	29485485
7	29558598	7	56682266
7	29558597	12	25223804
7	29723402	7	29842479
7	29744048	7	29857084
7	29744047	7	29762266
7	29797895	7	29896127
7	29874269	7	35228132
7	29883390	7	29900018
7	29946411	7	52613703
7	29946410	7	82778703
7	30168729	12	3280489
7	30486601	7	30529583
7	30530765	7	58732440
7	30574602	7	60186021
7	30661451	7	97897653
7	30779915	7	75286355
7	30846401	7	58489865
7	30868026	14	52973004
7	30895387	7	90072582
7	30923765	7	95919163
7	30979952	7	31011179
7	31268686	7	74928766
7	31490162	7	74115726
7	31503891	12	16492787
7	31531304	7	73736397
7	31534136	7	96619653
7	31584308	7	74115725
7	31612526	7	31827119
7	31759150	7	74778605
7	31843224	7	31850346
7	31948474	7	85842986
7	31958461	7	80546125
7	32279402	7	58719103
7	34265942	7	70394458
7	34586822	7	39106120
7	34771421	7	103884295
7	34772133	7	78873340
7	35033409	7	35218949
7	35144726	7	53010557
7	35159044	7	57131406
7	35214104	7	54983537
7	35214641	7	52215820
7	35278636	7	35308973
7	35302406	12	3299817
7	35398447	7	35400019
7	35582735	7	35588787
7	35588186	7	37002913
7	35630253	7	65813622
7	35647833	7	35782155
7	35740288	7	36005720
7	35873793	7	35895807
7	36013898	7	37002043
7	36016960	7	36026622
7	36190547	7	36263722
7	36193809	7	36206279
7	36243249	7	36252599
7	36259877	7	36413569
7	36303463	7	56961486
7	36315161	7	36347139
7	36666698	7	36667465
7	36907097	7	38110954
7	37148636	7	57893645
7	37213551	7	58452887
7	37221048	7	37365478
7	37274990	7	58469435
7	37296706	7	37299518
7	37316443	7	58070955
7	37323483	7	38890654
7	37362983	7	56414344
7	37442764	7	47560151
7	37448031	7	59895717
7	37505455	7	38962569
7	37562592	7	37573402
7	37653438	7	58822090
7	37841661	7	38002049
7	37873529	7	37875497
7	37901132	7	59309616
7	37925936	7	38324282
7	37933070	7	37947924
7	37939447	7	37955365
7	37955364	7	68779538
7	38109287	7	68089583
7	38120226	7	38125102
7	38120226	7	48008994
7	38146941	7	58681962
7	38173721	7	59237879
7	38173984	7	47137179
7	38267878	7	53927000
7	38578627	7	38581775
7	38842922	7	38845215
7	38862631	7	38876359
7	38868805	7	92849033
7	38920302	7	38921126
7	39001138	7	58636780
7	39018299	7	39057744
7	39118065	7	68084871
7	46554312	7	58497761
7	46796340	7	46858077
7	46893888	7	46933153
7	47028334	7	58898925
7	47078365	7	47793692
7	47109201	7	47747266
7	47115020	7	47740442
7	47196600	7	47584535
7	47315708	7	47652664
7	47532579	7	106859185
7	47563013	7	59885876
7	47612206	7	47614180
7	47842574	7	67509377
7	47875434	7	47890533
7	47978763	7	68082004
7	48049049	7	64206591
7	48071312	7	48074784
7	48148648	7	48609764
7	48150947	7	48235191
7	48218711	7	48229291
7	48235192	7	49364525
7	48392072	7	48659063
7	48506985	14	19756769
7	48736979	7	48926537
7	48776794	14	17700615
7	48811810	7	48834766
7	48853388	7	59522937
7	49091153	7	68176296
7	49144619	7	50352575
7	49186292	7	61992377
7	49365695	7	60977663
7	49400322	13	23138875
7	49535300	7	49544439
7	49551429	14	17608234
7	49784459	17	29876751
7	49832602	7	53798881
7	50111028	13	58074924
7	50443641	7	64622328
7	50643242	14	25322759
7	50652157	14	14730716
7	50703690	7	65346719
7	50815315	7	65595423
7	50821232	17	29796378
7	50840958	7	74824098
7	50940759	7	50980316
7	50992436	7	66282899
7	51053177	17	66393210
7	51094991	7	73374771
7	51164931	7	80300847
7	51195812	7	80140641
7	51223045	7	104793116
7	51235406	7	59279203
7	51254889	7	80102982
7	51371937	7	51374461
7	51473411	7	94320816
7	51519860	7	76348214
7	51642770	7	95562194
7	51679942	7	76292465
7	51689042	7	76396614
7	51769892	7	76090028
7	51798831	7	57031087
7	51827257	7	93155670
7	51836150	7	60511076
7	51862495	7	51909421
7	51882814	7	51900670
7	51909730	7	95738467
7	51967505	7	76402591
7	52101818	7	91268651
7	52111589	7	52119021
7	52172327	7	52172973
7	52235384	17	29439780
7	52241510	17	29443955
7	52288960	7	52292132
7	52375765	7	53077395
7	52571318	7	52609086
7	52701774	7	52705161
7	52845678	7	52929865
7	52970320	14	28177187
7	52979064	7	81572485
7	52979146	7	86940897
7	53111423	7	93416637
7	53131714	7	73832181
7	53139942	7	56440791
7	53432895	7	78138142
7	53479171	7	91682224
7	53514358	7	85732099
7	53527609	7	95103221
7	53535556	7	91669813
7	53537162	7	93263906
7	53587565	7	53596094
7	53710401	7	53788183
7	53860959	7	95376317
7	53890570	7	96804677
7	53950511	7	96621357
7	53960188	7	121297812
7	53988790	7	54026322
7	54062518	7	93839509
7	54114264	7	54268170
7	54168816	7	77525449
7	54174341	7	87894786
7	54256443	7	57131891
7	54265489	7	54269374
7	54333480	7	54334119
7	54467338	7	76759637
7	54503909	7	114624969
7	54662819	7	91332820
7	54753903	7	55834262
7	54860396	7	76375310
7	54978105	7	83064243
7	55281536	7	55289877
7	55350333	7	61093510
7	55455354	7	55605840
7	55695885	7	55699640
7	56032136	7	56108872
7	56237260	7	56668255
7	56248454	7	56699906
7	56285907	7	56712957
7	56512216	7	58442410
7	56676626	7	58415430
7	56745515	8	11089759
7	56797339	7	56967699
7	56816531	7	57648151
7	56941450	7	57446031
7	57066818	7	57085648
7	57131406	7	57148756
7	57282973	7	59076373
7	57424193	7	59198414
7	57612431	7	57674181
7	57890804	7	122892995
7	57919789	7	57931867
7	57927155	7	92657355
7	58360730	7	69963403
7	58469435	7	95842422
7	58536955	7	74605728
7	58563076	7	96621357
7	58607616	7	58639962
7	58632135	7	59443668
7	58653282	7	68201262
7	58718130	7	58719103
7	58722940	7	58736862
7	58750170	7	68200016
7	58904136	7	59082898
7	58920011	7	59254327
7	59012251	7	59048011
7	59146197	7	59559875
7	59234968	7	59325897
7	59478444	7	72416956
7	59647102	7	61312748
7	59678355	7	67217933
7	59726541	7	63891541
7	59844907	7	63994799
7	59883652	7	64709061
7	59951619	7	68229489
7	60020674	7	81328446
7	60115489	13	35411899
7	60119835	13	35411432
7	60426426	7	60433982
7	60469741	7	98102946
7	60487252	7	61296256
7	60511467	7	95002090
7	60577886	7	76338346
7	60719074	12	29649664
7	60821461	7	69034041
7	60882156	7	60890125
7	60987518	7	61128826
7	60993859	7	67976277
7	60995446	7	68015735
7	61021868	7	68767855
7	61242665	7	61574305
7	61400660	7	93581464
7	61790799	7	75830928
7	61826252	7	81401261
7	61844478	7	103805385
7	62014308	7	124995649
7	62033676	7	137433968
7	62038712	7	62053672
7	62069652	7	62072979
7	62072262	7	106984779
7	62128846	7	103565070
7	62177629	7	63454476
7	62242187	7	64552993
7	62288112	7	62313691
7	62431660	7	102427568
7	62431659	7	102425590
7	62463541	7	62925498
7	62503474	7	79177301
7	62503649	7	77589523
7	62573935	7	100890717
7	62608277	7	102095999
7	62695801	7	72061771
7	62850371	7	67133071
7	62899267	7	63058819
7	63008156	7	63011052
7	63063658	7	63073211
7	63218144	7	65663240
7	63327440	7	63619615
7	63453755	7	96977138
7	63545447	7	63616854
7	63696429	7	96808677
7	63762000	7	67393265
7	64335591	7	64361392
7	64426287	7	64435374
7	64429293	7	64631142
7	64429293	7	66263930
7	64495843	7	64506020
7	64497395	7	64987106
7	64590578	7	64592989
7	64671427	7	66047488
7	64671426	7	64675297
7	64794377	7	65663240
7	64887947	12	38428640
7	64960085	7	65077909
7	64960532	7	66338812
7	65150457	7	96712802
7	65188176	7	66459034
7	65256639	12	17214025
7	65306620	12	17079961
7	65367042	7	65372179
7	65402304	7	65606559
7	65463118	15	33551187
7	65507522	7	103456525
7	65518556	7	73329181
7	65584183	7	74605728
7	65594696	7	65613049
7	65668331	7	65915586
7	65687184	7	96804678
7	65745403	7	65745918
7	65788381	12	16243368
7	65801529	12	16339648
7	65812297	7	74724655
7	65819453	7	74771796
7	65821596	7	65871805
7	65882237	12	16060475
7	65928530	7	87795695
7	65954473	7	65954722
7	66042314	7	66074474
7	67083763	7	77020126
7	67206855	7	68931071
7	67479856	7	96166374
7	67662048	7	96166375
7	68053003	7	68691128
7	68326959	7	68363252
7	68673224	7	73768764
7	68778253	7	69861008
7	69097568	7	78801015
7	69097568	7	106204125
7	69191235	7	69318427
7	69230289	7	71688716
7	69266714	7	78756484
7	69460206	7	110273158
7	69466226	7	69722319
7	69526318	7	77249975
7	70051726	7	70078124
7	70104644	7	71772513
7	70146089	7	70149075
7	70199770	7	70484505
7	70266485	7	70271068
7	70591134	7	80184677
7	70645815	7	112796048
7	70653828	7	71935304
7	70660804	7	70665646
7	70783978	7	114299371
7	70789804	7	86475559
7	70806318	7	86446115
7	70844860	7	70846136
7	70901721	7	152461348
7	70969164	7	88123857
7	70970914	7	130641302
7	71005869	7	89508500
7	71150130	7	105754474
7	71320939	7	119153957
7	71376171	7	97185205
7	71446136	7	129048943
7	71539838	7	89911379
7	71559266	7	89479625
7	71608971	7	130564378
7	71688717	14	10233241
7	71696845	7	89812424
7	71772400	7	83431868
7	71777182	7	83405193
7	71919826	7	109529230
7	72015372	7	79537453
7	72015372	7	85887356
7	72258708	7	102491610
7	72416956	7	126250871
7	72571665	7	103854981
7	72571875	7	79001229
7	72610065	7	148428731
7	72621474	7	128993930
7	72690657	7	81094580
7	72722011	7	120986431
7	72759319	7	78810163
7	72761494	7	80401659
7	72953579	7	82406795
7	73107798	7	73806239
7	73157742	7	81064599
7	73172940	7	87105706
7	73275932	13	30300528
7	73312711	12	70441295
7	73454162	7	107164875
7	73456808	7	116737931
7	73489553	7	116717408
7	73535896	7	73543497
7	73565436	7	147171760
7	73566569	7	146944078
7	73727292	7	84730541
7	73736397	7	97052605
7	73853129	7	96379991
7	73861262	7	81389601
7	73895670	7	75512017
7	73909469	7	74057126
7	73922717	7	89928953
7	74087185	7	74128828
7	74111118	7	80167003
7	74115726	7	125210621
7	74339147	7	74824098
7	74357170	7	74359673
7	74476444	7	74614205
7	74484863	10	12800681
7	74490213	13	35321502
7	74586847	7	74705657
7	74588640	12	15979189
7	74642907	12	70976652
7	74663773	7	74794246
7	74683225	13	13889722
7	74736463	7	90820371
7	74775346	13	13717854
7	74793745	7	74800990
7	74796171	7	74817629
7	74817628	7	74830138
7	74823610	7	76268304
7	74922927	7	74963183
7	74933426	7	75251094
7	74964266	7	75093806
7	74981588	7	75039026
7	75022113	7	75023221
7	75152974	7	118000594
7	75201383	7	75410205
7	75576639	7	75639526
7	75611504	7	146728570
7	75620007	7	89993044
7	75632832	7	81615744
7	75632831	7	146763723
7	75665453	7	75747284
7	75773062	7	86842203
7	75804776	7	120149912
7	75943063	7	98048088
7	76098843	7	126766045
7	76127024	7	86786320
7	76207902	7	76242955
7	76216923	7	87658849
7	76228618	7	89466560
7	76385604	7	97843510
7	76539569	7	96349441
7	76564025	7	78296769
7	76594134	7	96288234
7	76594134	11	93303663
7	76635154	7	76643073
7	76823401	7	77097532
7	76824265	7	86362769
7	76934574	7	76960900
7	77002605	7	85269915
7	77002605	7	124879505
7	77018591	7	108172173
7	77021476	7	77079375
7	77036701	7	114359074
7	77077154	7	77079375
7	77102536	7	110488589
7	77174703	7	77205235
7	77200075	7	102045093
7	77239091	7	77250431
7	77310125	7	79392666
7	77332255	7	110104143
7	77335893	7	81196799
7	77394409	7	77627805
7	77412126	7	77525450
7	77477145	7	108302053
7	77564521	7	125777717
7	77584968	7	95794848
7	77613467	7	96689519
7	77647461	7	96746329
7	77708447	7	109278878
7	77711182	7	82387591
7	77722742	7	77744500
7	77779192	7	120470918
7	77805081	7	116676079
7	77836995	7	82513302
7	77866002	7	116675577
7	77873376	7	87712616
7	77977688	7	85534592
7	78078599	7	102031878
7	78198635	7	79714292
7	78231759	7	78802848
7	78239256	7	112676427
7	78242201	7	123739440
7	78248160	7	110328565
7	78304122	7	80071925
7	78308153	7	124823521
7	78348378	7	79716551
7	78410464	7	89849294
7	78421932	7	78442258
7	78452067	7	129360619
7	78618673	7	120017827
7	78635476	7	110273157
7	78673386	7	79035359
7	78722533	7	118806310
7	78801790	7	120032282
7	78809690	7	116708011
7	78835814	7	119749208
7	78852929	7	152304845
7	78861105	7	109820329
7	78899478	7	118728184
7	78905935	7	78922186
7	78911062	7	118706989
7	79029635	7	119756856
7	79035360	7	88580697
7	79106300	7	79610081
7	79177302	7	102605972
7	79270860	7	79993111
7	79304642	7	114033507
7	79422999	7	129409997
7	79454694	7	81932460
7	79510100	7	79862807
7	79565198	7	108224688
7	79565197	7	116700560
7	79577840	7	103583351
7	79612797	7	129364651
7	79634732	7	126789765
7	79805884	7	81696065
7	79835341	7	79862808
7	79912789	7	99579234
7	79970286	7	109521230
7	80337135	7	80339657
7	80374101	7	88128579
7	80397239	7	131551272
7	80552384	7	82007146
7	80644810	7	147529116
7	80805007	7	81669845
7	80807858	7	118108501
7	80807857	7	81106971
7	80836212	7	137474320
7	80873740	7	118106962
7	80892461	7	81763421
7	80904111	7	140636279
7	80907855	7	140253383
7	80912387	7	116884860
7	80923222	7	81112395
7	80945160	7	116892905
7	80985375	7	122368087
7	81022749	7	81182309
7	81052195	7	84766199
7	81052663	7	87119416
7	81086460	7	81387316
7	81110418	7	81473817
7	81113536	7	81139120
7	81146136	7	140689782
7	81394898	7	83072073
7	81480689	7	140024077
7	81651147	7	82114691
7	81757893	7	116972260
7	81768204	7	118031285
7	81774583	7	81778956
7	81788402	7	140011322
7	81861464	7	81878355
7	81865374	7	81866064
7	81901951	7	82387904
7	81927436	7	137635959
7	81931810	7	82428900
7	81993061	7	82447820
7	82021905	7	82373031
7	82072771	7	84770814
7	82075376	7	86961706
7	82442406	7	125788113
7	82447821	7	108814806
7	82515844	8	124416337
7	82738373	18	4005240
7	82778702	7	125595421
7	82847165	7	146777018
7	82916447	7	85818867
7	82949587	7	140126882
7	83055337	7	83193627
7	83126768	7	100042805
7	83178294	7	107641704
7	83309967	7	83470872
7	83332820	7	126754851
7	83508453	7	145267066
7	83545138	7	85060443
7	83555143	7	83954827
7	83683693	7	146702560
7	83788082	7	85200965
7	83962885	7	146362084
7	84001263	7	86418794
7	84011006	7	84041608
7	84290935	7	84304006
7	84423485	7	125639431
7	84498669	7	145218575
7	84518692	7	98185886
7	84586731	7	91138157
7	84600306	7	98779384
7	84769270	7	86975605
7	84939102	7	95106671
7	85087015	7	102605972
7	85130819	7	103030798
7	85134233	7	101358988
7	85244727	7	95098141
7	85275859	7	85337504
7	85432138	7	85433409
7	85515453	7	85648261
7	85697961	7	148492699
7	85781456	7	85798430
7	85810694	7	85889104
7	85932612	7	100058317
7	85935497	7	86071025
7	85963480	7	86219823
7	86062489	7	105981228
7	86102422	7	136313378
7	86160028	7	86272238
7	86259979	7	103449746
7	86410310	7	108293183
7	86512087	7	86517362
7	86523095	7	120965319
7	86534748	7	143259041
7	86617160	14	61597340
7	86789500	7	86792730
7	86806549	7	86882541
7	86825443	7	119402527
7	87021221	7	87031775
7	87071213	14	27415528
7	87141072	7	87145634
7	87284076	7	87374579
7	87287720	7	87374578
7	87336172	7	87366176
7	87387232	7	87401070
7	87387232	7	130653207
7	87420308	7	125328742
7	87421179	7	113841337
7	87421179	7	125367337
7	87424448	7	125292833
7	87455147	7	125401723
7	87468848	7	138711413
7	87551285	7	118098208
7	87561399	7	87582779
7	87592484	7	118294026
7	87622108	7	88952429
7	87623643	7	139215720
7	87634042	7	114033508
7	87645589	7	113880082
7	87674780	7	88566907
7	87694569	7	88061381
7	87699724	7	120479790
7	87936126	7	111080472
7	87944322	7	132892749
7	88085256	7	88130863
7	88133706	7	88235089
7	88303265	7	132781408
7	88308290	7	88320047
7	88322224	7	90528101
7	88326503	7	127559524
7	88326502	7	90150792
7	88338203	7	137577496
7	88413526	7	88426758
7	88568298	7	131775000
7	88621286	7	88650422
7	88623008	7	119746433
7	88631310	7	120160656
7	88674446	7	89389016
7	88747302	7	88748159
7	88784199	7	89148231
7	88804416	7	88928552
7	88944847	8	125189196
7	88986184	7	123383817
7	89030007	7	119870080
7	89087014	7	123401895
7	89205072	7	106908913
7	89216697	7	91381167
